5.95,53.566741,0,0,59.794115,0,0,59.114762,0,0,18.92521,0,0,164.186709,0,0,145.389095,0,0
6.0,53.570217,0,0,59.792641,0,0,59.109894,0,0,18.926872,0,0,164.186706,0,0,145.387435,0,0
6.05,53.570223,0,0,59.792634,0,0,59.109887,0,0,18.926875,0,0,164.186706,0,0,145.387433,0,0
6.1,53.570179,0,0,59.794406,0,0,59.115881,0,0,18.926948,0,0,164.186706,0,0,145.387359,0,0
6.15,53.569885,0,0,59.80626,0,0,59.155985,0,0,18.927439,0,0,164.186705,0,0,145.38687,0,0
6.2,53.569125,0,0,59.836754,0,0,59.259333,0,0,18.928702,0,0,164.186703,0,0,145.385608,0,0
6.25,53.567718,0,0,59.892687,0,0,59.449811,0,0,18.931033,0,0,164.1867,0,0,145.38328,0,0
6.3,53.565508,0,0,59.978987,0,0,59.746278,0,0,18.934666,0,0,164.186697,0,0,145.379648,0,0
6.35,53.56236,0,0,60.09861,0,0,60.162803,0,0,18.939783,0,0,164.186698,0,0,145.37453,0,0
6.4,53.558155,0,0,60.252456,0,0,60.708918,0,0,18.946516,0,0,164.186707,0,0,145.36779,0,0
6.45,53.552783,0,0,60.439309,0,0,61.389897,0,0,18.954953,0,0,164.18673,0,0,145.359335,0,0
6.5,53.546142,0,0,60.655809,0,0,62.207059,0,0,18.965144,0,0,164.186776,0,0,145.349108,0,0
6.55,53.53813,0,0,60.896447,0,0,63.158101,0,0,18.977104,0,0,164.186854,0,0,145.337086,0,0
6.6,53.528647,0,0,61.153572,0,0,64.237447,0,0,18.990825,0,0,164.186977,0,0,145.323268,0,0
6.65,53.517589,0,0,61.417409,0,0,65.436605,0,0,19.006278,0,0,164.187157,0,0,145.307671,0,0
6.7,53.50485,0,0,61.676081,0,0,66.744531,0,0,19.023425,0,0,164.187409,0,0,145.290324,0,0
6.75,53.490321,0,0,61.915613,0,0,68.147989,0,0,19.042224,0,0,164.187749,0,0,145.271254,0,0
6.8,53.473888,0,0,62.119944,0,0,69.631896,0,0,19.062639,0,0,164.188195,0,0,145.250484,0,0
6.85,53.455439,0,0,62.270919,0,0,71.179651,0,0,19.084649,0,0,164.188767,0,0,145.228019,0,0
6.9,53.434862,0,0,62.348305,0,0,72.773443,0,0,19.108256,0,0,164.189486,0,0,145.203838,0,0
6.95,53.412054,0,0,62.329831,0,0,74.394548,0,0,19.133498,0,0,164.190377,0,0,145.177885,0,0
7.0,53.386929,0,0,62.19133,0,0,76.023602,0,0,19.160453,0,0,164.191471,0,0,145.150058,0,0
7.05,53.359424,0,0,61.907029,0,0,77.640883,0,0,19.189244,0,0,164.192804,0,0,145.120201,0,0
7.1,53.329516,0,0,61.450145,0,0,79.226593,0,0,19.220049,0,0,164.194421,0,0,145.088104,0,0
7.15,53.297236,0,0,60.793917,0,0,80.761184,0,0,19.253086,0,0,164.196377,0,0,145.053503,0,0
7.2,53.262693,0,0,59.913311,0,0,82.225735,0,0,19.288604,0,0,164.198737,0,0,145.016095,0,0
7.25,53.226088,0,0,58.787629,0,0,83.602425,0,0,19.326844,0,0,164.201578,0,0,144.975578,0,0
7.3,53.187746,0,0,57.404165,0,0,84.87513,0,0,19.367989,0,0,164.204981,0,0,144.931704,0,0
7.35,53.148128,0,0,55.762892,0,0,86.030147,0,0,19.412074,0,0,164.209026,0,0,144.884371,0,0
7.4,53.10785,0,0,53.881669,0,0,87.05703,0,0,19.458896,0,0,164.213769,0,0,144.833737,0,0
7.45,53.067681,0,0,51.800865,0,0,87.94944,0,0,19.507899,0,0,164.219224,0,0,144.780346,0,0
7.5,53.028527,0,0,49.585644,0,0,88.70583,0,0,19.558101,0,0,164.225324,0,0,144.725232,0,0
7.55,52.991386,0,0,47.32402,0,0,89.32973,0,0,19.608081,0,0,164.231905,0,0,144.669948,0,0
7.6,52.957281,0,0,45.119501,0,0,89.829443,0,0,19.656068,0,0,164.238693,0,0,144.616488,0,0
7.65,52.927163,0,0,43.078887,0,0,90.217081,0,0,19.700139,0,0,164.245322,0,0,144.567068,0,0
7.7,52.901806,0,0,41.297642,0,0,90.507114,0,0,19.738493,0,0,164.251392,0,0,144.523813,0,0
7.75,52.881702,0,0,39.846228,0,0,90.714811,0,0,19.769746,0,0,164.256537,0,0,144.488405,0,0
7.8,52.866974,0,0,38.76034,0,0,90.854995,0,0,19.793165,0,0,164.260505,0,0,144.46178,0,0
7.85,52.857326,0,0,38.036356,0,0,90.941426,0,0,19.808816,0,0,164.263207,0,0,144.443945,0,0
7.9,52.852036,0,0,37.631728,0,0,90.986923,0,0,19.817589,0,0,164.264738,0,0,144.433936,0,0
7.95,52.849981,0,0,37.468905,0,0,91.004099,0,0,19.821136,0,0,164.265359,0,0,144.429886,0,0
8.0,52.849682,0,0,37.440844,0,0,91.006433,0,0,19.82176,0,0,164.265468,0,0,144.429175,0,0
8.05,52.849685,0,0,37.439841,0,0,91.006371,0,0,19.821785,0,0,164.265473,0,0,144.429146,0,0
8.1,52.84097,0,0,37.458065,0,0,91.004161,0,0,19.817006,0,0,164.264636,0,0,144.434602,0,0
8.15,52.782659,0,0,37.580658,0,0,90.989385,0,0,19.785008,0,0,164.259056,0,0,144.471118,0,0
8.2,52.632737,0,0,37.897452,0,0,90.951069,0,0,19.702683,0,0,164.244869,0,0,144.56499,0,0
8.25,52.358704,0,0,38.477769,0,0,90.879096,0,0,19.552125,0,0,164.219481,0,0,144.736396,0,0
8.3,51.938733,0,0,39.366415,0,0,90.763274,0,0,19.321301,0,0,164.181851,0,0,144.998547,0,0
8.35,51.362355,0,0,40.580667,0,0,90.592607,0,0,19.004476,0,0,164.132585,0,0,145.357171,0,0
8.4,50.63041,0,0,42.108444,0,0,90.354935,0,0,18.602243,0,0,164.073771,0,0,145.810521,0,0
8.45,49.754085,0,0,43.908721,0,0,90.037088,0,0,18.121052,0,0,164.008555,0,0,146.350068,0,0
8.5,48.753076,0,0,45.915158,0,0,89.625573,0,0,17.572191,0,0,163.940552,0,0,146.961858,0,0
8.55,47.653097,0,0,48.043399,0,0,89.107722,0,0,16.970355,0,0,163.873253,0,0,147.628348,0,0
8.6,46.483112,0,0,50.201322,0,0,88.473049,0,0,16.331999,0,0,163.809552,0,0,148.330437,0,0
8.65,45.272658,0,0,52.300298,0,0,87.714526,0,0,15.673733,0,0,163.751495,0,0,149.049337,0,0
8.7,44.049615,0,0,54.264889,0,0,86.829474,0,0,15.011001,0,0,163.70024,0,0,149.768038,0,0
8.75,42.838594,0,0,56.038983,0,0,85.819921,0,0,14.357178,0,0,163.656178,0,0,150.472212,0,0
8.8,41.660012,0,0,57.587673,0,0,84.692436,0,0,13.723105,0,0,163.619124,0,0,151.150606,0,0
8.85,40.529778,0,0,58.895625,0,0,83.457583,0,0,13.117003,0,0,163.588528,0,0,151.795001,0,0
8.9,39.459449,0,0,59.96336,0,0,82.129178,0,0,12.544653,0,0,163.563649,0,0,152.399904,0,0
8.95,38.456703,0,0,60.802871,0,0,80.7235,0,0,12.009726,0,0,163.543681,0,0,152.962112,0,0
9.0,37.525953,0,0,61.433567,0,0,79.258569,0,0,11.514173,0,0,163.527836,0,0,153.480231,0,0
9.05,36.669024,0,0,61.878997,0,0,77.753509,0,0,11.058617,0,0,163.515392,0,0,153.954226,0,0
9.1,35.885774,0,0,62.164455,0,0,76.228032,0,0,10.642701,0,0,163.505715,0,0,154.385029,0,0
9.15,35.174657,0,0,62.315359,0,0,74.701988,0,0,10.265384,0,0,163.498263,0,0,154.774221,0,0
9.2,34.533169,0,0,62.356226,0,0,73.194992,0,0,9.925179,0,0,163.492582,0,0,155.123779,0,0
9.25,33.958216,0,0,62.310055,0,0,71.726076,0,0,9.620335,0,0,163.488297,0,0,155.435894,0,0
9.3,33.446375,0,0,62.197991,0,0,70.313374,0,0,9.348969,0,0,163.485104,0,0,155.712832,0,0
9.35,32.994095,0,0,62.039148,0,0,68.973799,0,0,9.109155,0,0,163.482755,0,0,155.956848,0,0
9.4,32.597817,0,0,61.850525,0,0,67.722721,0,0,8.898993,0,0,163.481052,0,0,156.170126,0,0
9.45,32.254055,0,0,61.646969,0,0,66.573642,0,0,8.71663,0,0,163.479838,0,0,156.354754,0,0
9.5,31.959429,0,0,61.441158,0,0,65.537852,0,0,8.560284,0,0,163.478988,0,0,156.512714,0,0
9.55,31.710664,0,0,61.243596,0,0,64.624086,0,0,8.428231,0,0,163.478405,0,0,156.645891,0,0
9.6,31.50456,0,0,61.062604,0,0,63.838175,0,0,8.318789,0,0,163.478013,0,0,156.756098,0,0
9.65,31.337933,0,0,60.904324,0,0,63.182705,0,0,8.230284,0,0,163.477756,0,0,156.84511,0,0
9.7,31.207534,0,0,60.772734,0,0,62.656691,0,0,8.161005,0,0,163.477591,0,0,156.914718,0,0
9.75,31.109941,0,0,60.669677,0,0,62.255265,0,0,8.109145,0,0,163.477487,0,0,156.966784,0,0
9.8,31.041428,0,0,60.594927,0,0,61.969395,0,0,8.072733,0,0,163.477425,0,0,157.003322,0,0
9.85,30.997808,0,0,60.546273,0,0,61.785624,0,0,8.04955,0,0,163.477389,0,0,157.026578,0,0
9.9,30.97426,0,0,60.51964,0,0,61.685841,0,0,8.037033,0,0,163.477371,0,0,157.039131,0,0
9.95,30.965132,0,0,60.509224,0,0,61.647065,0,0,8.032182,0,0,163.477364,0,0,157.043996,0,0
10.0,30.963759,0,0,60.507631,0,0,61.641235,0,0,8.031452,0,0,163.477363,0,0,157.044728,0,0
